incident_id,date,date_precision,time_of_day,time_local,location,country,shape,size,color,object_count,behavior,duration,sensors,witness_count,witness_types,agencies,n_agencies,n_source_docs,n_records_merged,explanation_status,confidence,summary,source_docs
INC-0279,1949-05-24,day,afternoon,1700,river,USA,,,metallic,1,horizontal flight; increasing speed,2.5 to 3 minutes,,several,civilian,USAF,1,1,1,unexplained,high,Laboratory employees observed a metallic object with a dirty skin.,pursue-r3--cia-uap-015
INC-0280,1949-05-27,day,afternoon,1425,Southern Oregon,USA,elongated oval,less than 20 feet,unpainted metal,6-7,steady file formation; paralleling course,,visual,1,military-other,US Navy,1,1,1,unexplained,high,LTJG Joseph C. Shell observed 6 or 7 flying discs while flying a private plane in southern Oregon.,65_hs1-834228961_62-hq-83894_section_5
INC-0281,1949-06-08,day,unknown,,12° 25'N and 140° 20'E,unknown,,,white,1,straight line,,visual,2,military-other,USAF,1,1,1,not-assessed,high,White billowing substance sighted at high altitude by RB-29 crew.,342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0282,1949-06-10,day,morning,,"Boston, Massachusetts",United States,tubular,100 feet long,white,1,,,visual,1,military-other,USAF,1,1,1,not-assessed,medium,Tubular white object sighted 20 miles southwest of Boston.,342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0283,1949-06-28,day,evening,,"Fairfield, Ohio",United States,,,flame and smoke,1,,,visual,2,military-other; civilian,USAF,1,1,1,not-assessed,medium,"Object with flame and smoke trail sighted over Fairfield, Ohio.",342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0284,1949-07-19,day,evening,,"Columbus, Ohio",United States,flying wing,,luminous,1,straight line,,visual,1,civilian,USAF,1,1,1,not-assessed,medium,"Luminous object sighted over Columbus, Ohio, described as flying wing type.",342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0285,1949-07-24,day,midday,,"Mountain Home, Idaho",United States,delta wings,larger than an F-51,light gray and dirty white,7,V formation; 180 degree turn,,visual,1,civilian,USAF,1,1,1,not-assessed,high,Seven delta-wing objects in V-formation sighted over Idaho.,342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0286,1949-07-24,day,evening,,"Socorro, New Mexico",,fireball,,,,,,visual,,civilian,New Mexico School of Mines,1,1,1,not-assessed,high,"Fireball reported over Socorro, New Mexico.",pursue-r2--dow-uap-d017
INC-0287,1949-07-26,day,evening,,"Spokane, Washington",United States,dish shaped,larger than a B-29,,8,,,visual,1,civilian,USAF,1,1,1,not-assessed,medium,"Formation of eight dish-shaped objects sighted over Spokane, Washington.",342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0288,1949-07-30,day,night,,"Portland, Oregon",United States,,,two red lights and one white light,1,following; pull away,,visual,7,civilian; government-civilian,USAF,1,1,1,not-assessed,high,Unidentified object with red and white lights following an airline flight.,342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0289,1949-08-01,day,evening,,"Columbus, Ohio",United States,,,white and yellowish red,1,straight line,,visual,3,government-civilian,USAF,1,1,1,not-assessed,medium,"Object sighted over Columbus, Ohio, displaying white and yellowish-red light.",342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0290,1949-08-06,day,evening,,New Mexico,,fireball,,,,,,visual,,civilian,Department of War,1,1,1,not-assessed,high,Green fireball reported over New Mexico.,pursue-r2--dow-uap-d017
INC-0291,1949-08-08,day,midday,,"Medford, Oregon",United States,,,shiny,1-7,maneuvered horizontally; break off and reform,,visual,7,military-other; government-civilian,USAF,1,1,1,not-assessed,high,"Multiple shiny objects sighted near Medford, Oregon, maneuvering in formation.",342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0292,1949-08-15,day,evening,,"Greenville, South Carolina",United States,round,,grey,1,constant speed and altitude,,visual,2,civilian,USAF,1,1,1,explained,medium,"Round object sighted over Greenville, South Carolina, identified as a weather balloon.",342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0293,1949-08-22,day,afternoon,,"Seattle, Washington",United States,circular,75 to 100 feet in diameter,shiny aluminum,1,did not maneuver,,visual,3,military-other; government-civilian,USAF,1,1,2,not-assessed,high,"Circular object sighted over Seattle, Washington.",342_hs1-416511228_box186_319.1-flying-discs-1949; 342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0294,1949-09-20,day,morning,,"Griffiss Air Force Base, Rome, New York",United States,cylindrical,,silvery or aluminum,1,slow descent,,visual,2,military-pilot,USAF,1,1,1,not-assessed,high,Cylindrical object with orange and white flame observed by pilot and co-pilot.,342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0295,1949-09-25,day,afternoon,1445,"Lubeck, West Virginia",USA,rocket,15-18 inches long,bright canary yellow,,dropping slightly,,visual,1,civilian,FBI,1,1,1,unexplained,high,"Glen Sprouse observed a bright yellow rocket-shaped object while flying near Parkersburg, West Virginia.",65_hs1-834228961_62-hq-83894_section_5
INC-0296,1949-10,month,unknown,,"Palomar Mountain, California",,,,,,,,other,,scientist,CIA,1,1,1,explained,medium,Cosmic ray counter anomaly at Palomar Mountain.,pursue-r3--cia-uap-002
INC-0297,1950-01-06,day,night,,"Kansas City and Olathe, Kansas",United States,spherical,size of old fashioned street lights,"brilliant white, orange and red flashes",2,motionless; moved off very fast,,visual,2,civilian; military-pilot,USAF,1,1,1,not-assessed,high,"Two spherical objects sighted over Kansas City and Olathe, Kansas, appearing motionless for 10-15 minutes before moving off fast.",342_hs1-416511228_box186_319.1-flying-discs-1949
INC-0298,1950-01-22,day,night,,"Kodiak, Alaska",USA,ball of fire,1 foot diameter,"orange, reddish-orange",,rotating; high speed; maneuverable,,visual; radar,,military-pilot; military-other,US Navy,1,1,1,not-assessed,high,Naval personnel reported unidentified radar contacts and visual sightings of orange lights and a reddish-orange ball of fire.,65_hs1-834228961_62-hq-83894_section_5
INC-0299,1950-02-27,day,morning,,"Caoggia, Italy",Italy,saucer,,silver,,travelling at great speed,,visual,unknown,unknown,FBI,1,1,1,not-assessed,medium,"Silver-colored flying saucer reported at 6,000 feet.",65_hs1-834228961_62-hq-83894_sub_a
INC-0300,1950-03,month,unknown,,,,,,,,,,,,,CIA,1,1,1,not-assessed,medium,Tracking of a UFO by an official team led by Commander McLaughlin at White Sands,pursue-r3--cia-uap-019
INC-0301,1950-03-01,day,night,2135,"Oak Ridge, Tennessee",USA,,,,,circling; moving at terrific speed,,radar,,civilian,US Army,1,1,1,unexplained,medium,Radar station at WROL Knoxville detected unidentified objects over Oak Ridge.,65_hs1-834228961_62-hq-83894_section_5
INC-0302,1950-03-02,day,morning,1105,"Oak Ridge, Tennessee",USA,,,,,,,radar,,civilian,US Army,1,1,1,unexplained,medium,Radar station at WROL Knoxville detected unidentified objects over Oak Ridge.,65_hs1-834228961_62-hq-83894_section_5
INC-0303,1950-03-20,day,night,2126,unknown,USA,disc-like,100 feet diameter,,1,straight line flight,35 seconds,,2,military-pilot; civilian,USAF,1,1,1,unexplained,high,Airliner crew observed a disc-shaped object with portholes and purple light.,pursue-r3--cia-uap-015
INC-0304,1950-03-29,day,unknown,,Italy,Italy,disc,,silver,,streaking; suspended,,visual,multiple,civilian,FBI,1,1,1,not-assessed,medium,Reports of flying saucers over five different areas in Italy.,65_hs1-834228961_62-hq-83894_sub_a
INC-0305,1950-04-01,day,evening,,"Route 47, west of Geneva, Illinois",USA,flattened diamond,,silvery white,,traveling at airplane speed; went behind a cloud,,visual,1,civilian,FBI,1,1,1,not-assessed,high,"Miss Laura McChesney observed a silvery white, diamond-shaped object traveling west at airplane speed.",65_hs1-834228961_62-hq-83894_section_5
INC-0306,1950-04-02,day,unknown,,"Tipp City, OH",United States,disc,,bright,,hovering; shot straight up,,visual,9,civilian,FBI,1,1,1,not-assessed,high,Nine persons saw two bright discs trailing orange flame over an Air Force base.,65_hs1-834228961_62-hq-83894_sub_a
INC-0307,1950-04-03,day,night,,Balearic Islands,Spain,disc,,,,crossing the sky,,visual; photo,multiple,civilian,FBI,1,1,1,not-assessed,high,A newsreel cameraman photographed a luminous object in the sky.,65_hs1-834228961_62-hq-83894_sub_a
INC-0308,1950-04-08,day,unknown,,"Elmira, New York",USA,box,40 inches in diameter,aluminum,,landed,,,,federal-le,FBI,1,1,1,explained,high,Elmira Police Department reported a flying saucer landing near the airport; investigation revealed it to be a cardboard box with a radio tube and flare.,65_hs1-834228961_62-hq-83894_section_5
INC-0309,1950-04-08,day,unknown,,,Soviet Union,,,,,aggressive air defense,,visual,,military-other,CIA,1,1,1,not-assessed,high,Soviet fighters shot down a US Navy Privateer patrol aircraft over the Baltic Sea.,pursue-r3--cia-uap-003
INC-0310,1950-04-10,day,afternoon,,"Preston, England",United Kingdom,oval,,silver,,swinging movement; going against the wind,,visual,3,civilian,FBI,1,1,1,partially-explained,high,Three girls observed an oval-shaped object moving against the wind.,65_hs1-834228961_62-hq-83894_sub_a
INC-0311,1950-05-24,day,unknown,,"Vaughn, New Mexico",USA,green fireballs and discs,,,,flying,,visual,multiple,contractor,USAF,1,1,1,not-assessed,high,"Land-Air, Inc. personnel sighted 8 to 10 aerial objects.",65_hs1-834228961_62-hq-83894_section_6
INC-0312,1950-06-25,day,morning,,"Washington, D.C.",USA,cigar,,silver,,moving east,,visual,1,civilian,FBI,1,1,1,not-assessed,high,Douglas Harrison observed a cigar-shaped silver object moving east at high altitude.,65_hs1-834228961_62-hq-83894_section_5
INC-0313,1950-06-29,day,afternoon,,"Phoenix, Arizona",USA,,,,,moving westward; highly maneuverable,,visual; radar,,military-pilot; federal-le; civilian,FBI,1,1,1,not-assessed,high,Multiple citizens and FBI personnel observed an object picked up by radar; B-29 attempted to follow.,65_hs1-834228961_62-hq-83894_section_5
INC-0314,1950-07-01,day,night,,"North Chicago, Illinois",USA,cigar,,burning kerosene lamp glow,,straight and level flight,,visual,1,civilian,FBI,1,1,1,not-assessed,high,Informant observed a cigar-shaped object traveling northwest to southeast.,65_hs1-834228961_62-hq-83894_section_5
INC-0315,1950-07-04,day,night,,"Downers Grove, Illinois",USA,,,silvery,,moving north-northwest,,visual,2,civilian,FBI,1,1,1,not-assessed,high,"Tage Stensig observed a large, bright, silvery object moving north-northwest.",65_hs1-834228961_62-hq-83894_section_5
INC-0316,1950-07-12,day,night,,"Osceola, AR",United States,helmet-shaped,25 to 45 feet across,shiny,,whizzing; disappeared,,visual; radar,3,military-pilot; military-other,FBI,1,1,1,not-assessed,high,Two pilots and an electronics instructor tracked a helmet-shaped object on radar.,65_hs1-834228961_62-hq-83894_sub_a
INC-0317,1950-07-14,day,night,,"Fargo, ND",United States,moon-like,,brightly-shining,,maneuvering,,visual,4,government-civilian; civilian,FBI,1,1,1,not-assessed,high,Five moon-like objects observed in formation for 34 minutes.,65_hs1-834228961_62-hq-83894_sub_a
INC-0318,1950-07-19,day,night,,"Toronto, Ontario",Canada,,,,,circling; retarding speed,,visual,2,civilian,FBI,1,1,1,not-assessed,high,Walter D. Jones observed a hazy object of light circling near his farmhouse.,65_hs1-834228961_62-hq-83894_section_5
INC-0319,1950-07-29,day,night,,"Williamsville, IL",United States,sausage,10 feet long,blue,,dived; exploded,,visual,multiple,military-pilot; civilian,FBI,1,1,1,partially-explained,high,Pilot Jim Graham reported a collision with a sausage-shaped object that exploded.,65_hs1-834228961_62-hq-83894_sub_a
INC-0320,1950-08,month,unknown,,Los Alamos,,,,,,,,other,,scientist,CIA,1,1,1,explained,medium,Los Alamos Bird Watchers Association cosmic ray coincidence counter behavior.,pursue-r3--cia-uap-002
INC-0321,1950-08-15,day,unknown,,"Great Falls, Montana",,,,,,reflection,,visual; photo,,unknown,CIA,1,1,1,partially-explained,medium,"Great Falls, Montana sighting.",pursue-r3--cia-uap-002
INC-0322,1950-09-18,day,afternoon,,"Poplar Bluff, MO",United States,spherical,,,,motionless; roaring across sky,,visual; radar,hundreds,civilian; military-pilot,FBI,1,1,1,not-assessed,high,Hundreds of persons saw a spherical object chased by four planes; pilots could not make contact.,65_hs1-834228961_62-hq-83894_sub_a
INC-0323,1950-09-26,day,evening,,"Philadelphia, Pennsylvania",USA,round,six feet in diameter,lavender,1,descending; disintegrating,25 minutes,visual,2,federal-le,FBI,1,1,1,not-assessed,high,"Two police officers observed a round, lavender object that disintegrated into a sticky residue.",65_hs1-834228961_62-hq-83894_section_6
INC-0324,1950-10-02,day,evening,,"Venus Boulevard, near 25th Street",USA,discus,six foot in circumference,lavender,1,descending; evaporating,15-20 minutes,visual,2,federal-le,FBI,1,1,1,not-assessed,high,FBI officers observed a round object that evaporated after landing.,65_hs1-834228961_62-hq-83894_section_6
INC-0325,1950-10-12,day,night,,"Oak Ridge, Tennessee",USA,,,,11,flying,,radar,multiple,military-other,USAF,1,1,1,unexplained,high,Radar detection of multiple unidentified objects over Oak Ridge.,65_hs1-834228961_62-hq-83894_section_6
INC-0326,1950-10-14,day,unknown,,"Philadelphia, PA",United States,saucer-like,six-foot,,,landed; evaporated,,visual,4,federal-le,FBI,1,1,1,not-assessed,medium,"Four Philadelphia policemen reported seeing a saucer-like object land in a field, which then evaporated leaving a sticky residue.",65_hs1-834228961_62-hq-83894_sub_a
INC-0327,1950-10-20,day,evening,,"New Haven, Connecticut",USA,sphere,ten times the diameter of Venus,golden-orange,1,hovering; maneuvering,20 seconds,visual,3,civilian,FBI,1,1,1,not-assessed,high,Sphere-like object observed by a chemical engineer and his family.,65_hs1-834228961_62-hq-83894_section_6
INC-0328,1950-10-30,day,night,,"Devon, England",United Kingdom,circular,,silvery blue,,travelling at incalculable speed; disintegrate; collide,,visual,multiple,civilian,FBI,1,1,1,not-assessed,high,Multiple witnesses in Devon reported circular objects with trails of fire moving at high speed.,65_hs1-834228961_62-hq-83894_sub_a
INC-0329,1950-12-02,day,afternoon,,"Chard, Somerset, England",United Kingdom,peardrop,,white,,darting; disperse on horizon; melted into nothingness,,visual,thousands,civilian,FBI,1,1,1,unexplained,high,Thousands of spectators at football matches in Britain saw a strange white flash darting across the sky at high speed.,65_hs1-834228961_62-hq-83894_sub_a
INC-0330,1951,year,afternoon,,Minneapolis,USA,disk,,gray,,climbing turn; accelerated; disappeared,,visual,1,military-pilot,USAF,1,1,1,unexplained,high,"Donald Slayton observed a gray, saucer-shaped disk while testing a P-51 fighter.",pursue-r3--usg-uap-d001
INC-0331,1951,year,unknown,,,Soviet Union,,,,,aggressive air defense,,visual,,military-other,CIA,1,1,1,not-assessed,high,Soviet aircraft downed a US Navy Neptune bomber near Vladivostok.,pursue-r3--cia-uap-003
INC-0332,1951,year,unknown,,,Germany,saucer-shaped,,,,flying in formation; out-maneuvering planes,,visual,1,military-pilot,USAF,1,1,1,unexplained,high,Major Gordon Cooper observed multiple saucer-shaped discs flying in formation over Western Germany.,pursue-r3--usg-uap-d001
INC-0333,1951-01-20,day,evening,2020,city airport,USA,cigar-shaped body with straight wings,,,1,blinked lights; turn; flew across nose; slipped under plane,,,4,military-other; military-pilot,USAF,1,1,1,unexplained,high,Tower operators and commercial pilots observed a light that performed maneuvers near their aircraft.,pursue-r3--cia-uap-015
INC-0334,1951-09-10,day,morning,,"Fort Monmouth, New Jersey",USA,,,,,fast-moving,,radar,multiple,military-other,USAF,1,1,1,not-assessed,high,Radar detection of fast-moving targets near Fort Monmouth.,65_hs1-834228961_62-hq-83894_section_6
INC-0335,1951-09-11,day,afternoon,,"Navesink, New Jersey",USA,,,,,hovering; rapid vertical movement,,radar,multiple,military-other,USAF,1,1,1,not-assessed,high,Radar detection of a target displaying unusual maneuverability.,65_hs1-834228961_62-hq-83894_section_6
